name,odd_triangle_count,odd_slot_count,toggle_edges,mean_actual_delta,compressed_count,unchanged_count,expanded_count,delta_counts
sample_0503,4,9,"[[0, 1], [0, 4], [0, 5], [1, 2], [4, 9]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0504,4,11,"[[0, 1], [0, 4], [0, 5], [1, 2], [6, 12]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0505,4,11,"[[0, 1], [0, 4], [0, 5], [1, 2], [6, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0506,4,10,"[[0, 1], [0, 4], [0, 5], [1, 2], [7, 10]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0507,4,10,"[[0, 1], [0, 4], [0, 5], [1, 2], [7, 11]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0508,4,9,"[[0, 1], [0, 4], [0, 5], [1, 2], [8, 13]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0509,4,9,"[[0, 1], [0, 4], [0, 5], [1, 2], [8, 14]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0510,4,11,"[[0, 1], [0, 4], [0, 5], [1, 2], [9, 11]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0511,4,11,"[[0, 1], [0, 4], [0, 5], [1, 2], [9, 12]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0512,4,10,"[[0, 1], [0, 4], [0, 5], [1, 2], [10, 11]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0513,4,11,"[[0, 1], [0, 4], [0, 5], [1, 2], [11, 12]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0514,4,11,"[[0, 1], [0, 4], [0, 5], [1, 2], [12, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0515,4,9,"[[0, 1], [0, 4], [0, 5], [1, 2], [13, 14]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0516,4,10,"[[0, 1], [0, 4], [0, 5], [1, 6], [1, 7]]",-0.3466666666666667,270,630,0,"{""-3"": 20, ""-2"": 2, ""-1"": 248, ""0"": 630}"
sample_0517,4,9,"[[0, 1], [0, 4], [0, 5], [1, 6], [2, 3]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0518,4,10,"[[0, 1], [0, 4], [0, 5], [1, 6], [2, 7]]",-0.3466666666666667,270,630,0,"{""-3"": 20, ""-2"": 2, ""-1"": 248, ""0"": 630}"
sample_0519,4,9,"[[0, 1], [0, 4], [0, 5], [1, 6], [2, 8]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0520,4,9,"[[0, 1], [0, 4], [0, 5], [1, 6], [3, 8]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0521,4,10,"[[0, 1], [0, 4], [0, 5], [1, 6], [4, 5]]",-0.34444444444444444,270,630,0,"{""-3"": 20, ""-1"": 250, ""0"": 630}"
sample_0522,4,9,"[[0, 1], [0, 4], [0, 5], [1, 6], [5, 10]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0523,4,9,"[[0, 1], [0, 4], [0, 5], [1, 6], [5, 14]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0524,4,9,"[[0, 1], [0, 4], [0, 5], [1, 6], [10, 14]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0525,4,10,"[[0, 1], [0, 4], [0, 5], [1, 7], [2, 7]]",-0.3466666666666667,270,630,0,"{""-3"": 20, ""-2"": 2, ""-1"": 248, ""0"": 630}"
sample_0526,4,9,"[[0, 1], [0, 4], [0, 5], [1, 7], [3, 4]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0527,4,9,"[[0, 1], [0, 4], [0, 5], [1, 7], [3, 9]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0528,4,9,"[[0, 1], [0, 4], [0, 5], [1, 7], [4, 9]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0529,4,11,"[[0, 1], [0, 4], [0, 5], [1, 7], [6, 12]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0530,4,11,"[[0, 1], [0, 4], [0, 5], [1, 7], [6, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0531,4,10,"[[0, 1], [0, 4], [0, 5], [1, 7], [7, 10]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0532,4,10,"[[0, 1], [0, 4], [0, 5], [1, 7], [7, 11]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0533,4,9,"[[0, 1], [0, 4], [0, 5], [1, 7], [8, 13]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0534,4,9,"[[0, 1], [0, 4], [0, 5], [1, 7], [8, 14]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0535,4,11,"[[0, 1], [0, 4], [0, 5], [1, 7], [9, 11]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0536,4,11,"[[0, 1], [0, 4], [0, 5], [1, 7], [9, 12]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0537,4,10,"[[0, 1], [0, 4], [0, 5], [1, 7], [10, 11]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0538,4,11,"[[0, 1], [0, 4], [0, 5], [1, 7], [11, 12]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0539,4,11,"[[0, 1], [0, 4], [0, 5], [1, 7], [12, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0540,4,9,"[[0, 1], [0, 4], [0, 5], [1, 7], [13, 14]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0541,4,10,"[[0, 1], [0, 4], [0, 5], [2, 3], [2, 8]]",-0.3466666666666667,270,630,0,"{""-3"": 20, ""-2"": 2, ""-1"": 248, ""0"": 630}"
sample_0542,4,10,"[[0, 1], [0, 4], [0, 5], [2, 3], [3, 4]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0543,4,10,"[[0, 1], [0, 4], [0, 5], [2, 3], [3, 8]]",-0.3466666666666667,270,630,0,"{""-3"": 20, ""-2"": 2, ""-1"": 248, ""0"": 630}"
sample_0544,4,10,"[[0, 1], [0, 4], [0, 5], [2, 3], [3, 9]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0545,4,10,"[[0, 1], [0, 4], [0, 5], [2, 3], [4, 9]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0546,4,11,"[[0, 1], [0, 4], [0, 5], [2, 3], [6, 12]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0547,4,11,"[[0, 1], [0, 4], [0, 5], [2, 3], [6, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0548,4,9,"[[0, 1], [0, 4], [0, 5], [2, 3], [7, 10]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0549,4,9,"[[0, 1], [0, 4], [0, 5], [2, 3], [7, 11]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0550,4,10,"[[0, 1], [0, 4], [0, 5], [2, 3], [8, 13]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0551,4,10,"[[0, 1], [0, 4], [0, 5], [2, 3], [8, 14]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0552,4,11,"[[0, 1], [0, 4], [0, 5], [2, 3], [9, 11]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0553,4,11,"[[0, 1], [0, 4], [0, 5], [2, 3], [9, 12]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0554,4,9,"[[0, 1], [0, 4], [0, 5], [2, 3], [10, 11]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0555,4,11,"[[0, 1], [0, 4], [0, 5], [2, 3], [11, 12]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0556,4,11,"[[0, 1], [0, 4], [0, 5], [2, 3], [12, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0557,4,10,"[[0, 1], [0, 4], [0, 5], [2, 3], [13, 14]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0558,4,9,"[[0, 1], [0, 4], [0, 5], [2, 7], [3, 4]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0559,4,9,"[[0, 1], [0, 4], [0, 5], [2, 7], [3, 9]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0560,4,9,"[[0, 1], [0, 4], [0, 5], [2, 7], [4, 9]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0561,4,11,"[[0, 1], [0, 4], [0, 5], [2, 7], [6, 12]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0562,4,11,"[[0, 1], [0, 4], [0, 5], [2, 7], [6, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0563,4,10,"[[0, 1], [0, 4], [0, 5], [2, 7], [7, 10]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0564,4,10,"[[0, 1], [0, 4], [0, 5], [2, 7], [7, 11]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0565,4,9,"[[0, 1], [0, 4], [0, 5], [2, 7], [8, 13]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0566,4,9,"[[0, 1], [0, 4], [0, 5], [2, 7], [8, 14]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0567,4,11,"[[0, 1], [0, 4], [0, 5], [2, 7], [9, 11]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0568,4,11,"[[0, 1], [0, 4], [0, 5], [2, 7], [9, 12]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0569,4,10,"[[0, 1], [0, 4], [0, 5], [2, 7], [10, 11]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0570,4,11,"[[0, 1], [0, 4], [0, 5], [2, 7], [11, 12]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0571,4,11,"[[0, 1], [0, 4], [0, 5], [2, 7], [12, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0572,4,9,"[[0, 1], [0, 4], [0, 5], [2, 7], [13, 14]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0573,4,10,"[[0, 1], [0, 4], [0, 5], [2, 8], [3, 4]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0574,4,10,"[[0, 1], [0, 4], [0, 5], [2, 8], [3, 8]]",-0.3466666666666667,270,630,0,"{""-3"": 20, ""-2"": 2, ""-1"": 248, ""0"": 630}"
sample_0575,4,10,"[[0, 1], [0, 4], [0, 5], [2, 8], [3, 9]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0576,4,10,"[[0, 1], [0, 4], [0, 5], [2, 8], [4, 9]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0577,4,11,"[[0, 1], [0, 4], [0, 5], [2, 8], [6, 12]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0578,4,11,"[[0, 1], [0, 4], [0, 5], [2, 8], [6, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0579,4,9,"[[0, 1], [0, 4], [0, 5], [2, 8], [7, 10]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0580,4,9,"[[0, 1], [0, 4], [0, 5], [2, 8], [7, 11]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0581,4,10,"[[0, 1], [0, 4], [0, 5], [2, 8], [8, 13]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0582,4,10,"[[0, 1], [0, 4], [0, 5], [2, 8], [8, 14]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0583,4,11,"[[0, 1], [0, 4], [0, 5], [2, 8], [9, 11]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0584,4,11,"[[0, 1], [0, 4], [0, 5], [2, 8], [9, 12]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0585,4,9,"[[0, 1], [0, 4], [0, 5], [2, 8], [10, 11]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0586,4,11,"[[0, 1], [0, 4], [0, 5], [2, 8], [11, 12]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0587,4,11,"[[0, 1], [0, 4], [0, 5], [2, 8], [12, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0588,4,10,"[[0, 1], [0, 4], [0, 5], [2, 8], [13, 14]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0589,4,10,"[[0, 1], [0, 4], [0, 5], [3, 4], [3, 8]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0590,4,10,"[[0, 1], [0, 4], [0, 5], [3, 4], [3, 9]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0591,4,10,"[[0, 1], [0, 4], [0, 5], [3, 4], [4, 5]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0592,4,10,"[[0, 1], [0, 4], [0, 5], [3, 4], [4, 9]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0593,4,9,"[[0, 1], [0, 4], [0, 5], [3, 4], [5, 10]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0594,4,9,"[[0, 1], [0, 4], [0, 5], [3, 4], [5, 14]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0595,4,9,"[[0, 1], [0, 4], [0, 5], [3, 4], [10, 14]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0596,4,10,"[[0, 1], [0, 4], [0, 5], [3, 8], [3, 9]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0597,4,10,"[[0, 1], [0, 4], [0, 5], [3, 8], [4, 9]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0598,4,11,"[[0, 1], [0, 4], [0, 5], [3, 8], [6, 12]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0599,4,11,"[[0, 1], [0, 4], [0, 5], [3, 8], [6, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0600,4,9,"[[0, 1], [0, 4], [0, 5], [3, 8], [7, 10]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0601,4,9,"[[0, 1], [0, 4], [0, 5], [3, 8], [7, 11]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0602,4,10,"[[0, 1], [0, 4], [0, 5], [3, 8], [8, 13]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0603,4,10,"[[0, 1], [0, 4], [0, 5], [3, 8], [8, 14]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0604,4,11,"[[0, 1], [0, 4], [0, 5], [3, 8], [9, 11]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0605,4,11,"[[0, 1], [0, 4], [0, 5], [3, 8], [9, 12]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0606,4,9,"[[0, 1], [0, 4], [0, 5], [3, 8], [10, 11]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0607,4,11,"[[0, 1], [0, 4], [0, 5], [3, 8], [11, 12]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0608,4,11,"[[0, 1], [0, 4], [0, 5], [3, 8], [12, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0609,4,10,"[[0, 1], [0, 4], [0, 5], [3, 8], [13, 14]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0610,4,10,"[[0, 1], [0, 4], [0, 5], [3, 9], [4, 5]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0611,4,10,"[[0, 1], [0, 4], [0, 5], [3, 9], [4, 9]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0612,4,9,"[[0, 1], [0, 4], [0, 5], [3, 9], [5, 10]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0613,4,9,"[[0, 1], [0, 4], [0, 5], [3, 9], [5, 14]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0614,4,9,"[[0, 1], [0, 4], [0, 5], [3, 9], [10, 14]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0615,4,10,"[[0, 1], [0, 4], [0, 5], [4, 5], [4, 9]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0616,4,11,"[[0, 1], [0, 4], [0, 5], [4, 5], [6, 12]]",-0.37777777777777777,294,606,0,"{""-3"": 22, ""-2"": 2, ""-1"": 270, ""0"": 606}"
sample_0617,4,11,"[[0, 1], [0, 4], [0, 5], [4, 5], [6, 13]]",-0.37777777777777777,294,606,0,"{""-3"": 22, ""-2"": 2, ""-1"": 270, ""0"": 606}"
sample_0618,4,9,"[[0, 1], [0, 4], [0, 5], [4, 5], [7, 10]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0619,4,9,"[[0, 1], [0, 4], [0, 5], [4, 5], [7, 11]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0620,4,9,"[[0, 1], [0, 4], [0, 5], [4, 5], [8, 13]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0621,4,9,"[[0, 1], [0, 4], [0, 5], [4, 5], [8, 14]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0622,4,11,"[[0, 1], [0, 4], [0, 5], [4, 5], [9, 11]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0623,4,11,"[[0, 1], [0, 4], [0, 5], [4, 5], [9, 12]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0624,4,9,"[[0, 1], [0, 4], [0, 5], [4, 5], [10, 11]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0625,4,11,"[[0, 1], [0, 4], [0, 5], [4, 5], [11, 12]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0626,4,11,"[[0, 1], [0, 4], [0, 5], [4, 5], [12, 13]]",-0.37777777777777777,294,606,0,"{""-3"": 22, ""-2"": 2, ""-1"": 270, ""0"": 606}"
sample_0627,4,9,"[[0, 1], [0, 4], [0, 5], [4, 5], [13, 14]]",-0.31777777777777777,246,654,0,"{""-3"": 18, ""-2"": 4, ""-1"": 224, ""0"": 654}"
sample_0628,4,9,"[[0, 1], [0, 4], [0, 5], [4, 9], [5, 10]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0629,4,9,"[[0, 1], [0, 4], [0, 5], [4, 9], [5, 14]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0630,4,9,"[[0, 1], [0, 4], [0, 5], [4, 9], [10, 14]]",-0.32,246,654,0,"{""-3"": 18, ""-2"": 6, ""-1"": 222, ""0"": 654}"
sample_0631,4,10,"[[0, 1], [0, 4], [0, 5], [5, 10], [5, 14]]",-0.3466666666666667,270,630,0,"{""-3"": 20, ""-2"": 2, ""-1"": 248, ""0"": 630}"
sample_0632,4,11,"[[0, 1], [0, 4], [0, 5], [5, 10], [6, 12]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0633,4,11,"[[0, 1], [0, 4], [0, 5], [5, 10], [6, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0634,4,10,"[[0, 1], [0, 4], [0, 5], [5, 10], [7, 10]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0635,4,10,"[[0, 1], [0, 4], [0, 5], [5, 10], [7, 11]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0636,4,10,"[[0, 1], [0, 4], [0, 5], [5, 10], [8, 13]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0637,4,10,"[[0, 1], [0, 4], [0, 5], [5, 10], [8, 14]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0638,4,11,"[[0, 1], [0, 4], [0, 5], [5, 10], [9, 11]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0639,4,11,"[[0, 1], [0, 4], [0, 5], [5, 10], [9, 12]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0640,4,10,"[[0, 1], [0, 4], [0, 5], [5, 10], [10, 11]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0641,4,10,"[[0, 1], [0, 4], [0, 5], [5, 10], [10, 14]]",-0.3466666666666667,270,630,0,"{""-3"": 20, ""-2"": 2, ""-1"": 248, ""0"": 630}"
sample_0642,4,11,"[[0, 1], [0, 4], [0, 5], [5, 10], [11, 12]]",-0.38222222222222224,294,606,0,"{""-3"": 22, ""-2"": 6, ""-1"": 266, ""0"": 606}"
sample_0643,4,11,"[[0, 1], [0, 4], [0, 5], [5, 10], [12, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0644,4,10,"[[0, 1], [0, 4], [0, 5], [5, 10], [13, 14]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
sample_0645,4,11,"[[0, 1], [0, 4], [0, 5], [5, 14], [6, 12]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0646,4,11,"[[0, 1], [0, 4], [0, 5], [5, 14], [6, 13]]",-0.38,294,606,0,"{""-3"": 22, ""-2"": 4, ""-1"": 268, ""0"": 606}"
sample_0647,4,10,"[[0, 1], [0, 4], [0, 5], [5, 14], [7, 10]]",-0.3488888888888889,270,630,0,"{""-3"": 20, ""-2"": 4, ""-1"": 246, ""0"": 630}"
